"Actual","Predicted"
10,7.23861325383733
6,8.02919570243967
7,7.31773027992252
1,2.85313761969927
6,2.77561366654027
3,5.90045274721168
1,3.27752243097506
4,3.11389026156637
4,2.93066157285826
10,8.26003282565725
4,2.81050637307704
3,3.03887314868151
2,2.78826117830305
3,3.11389026156637
9,6.5493498997881
2,2.90654403914024
1,2.93066157285826
9,6.13848575993389
3,2.85313761969927
4,2.82902008598124
1,3.35052536971546
1,2.93066157285826
1,2.82902008598124
8,7.97376696750729
5,2.93066157285826
1,3.45216685659248
10,7.10139598530295
1,2.77561366654027
4,2.85313761969927
1,2.98988233419099
5,3.03636630840738
10,7.73106618201414
5,3.37464290343348
9,7.38732323294194
3,2.65852818438947
10,7.01880984473393
4,2.93066157285826
1,3.21553174844339
1,3.22744474129231
1,2.77561366654027
5,8.88154508175638
10,5.08459269958289
5,6.89180241095474
2,2.82902008598124
1,2.85313761969927
7,6.93704907751642
10,4.91988601803346
1,2.77561366654027
6,3.11669759886919
1,2.31467407912399
5,2.83769362442549
2,2.93066157285826
3,3.46646594910736
9,5.00502319962676
1,2.77561366654027
5,3.11389026156637
1,2.93066157285826
1,2.85313761969927
1,2.85313761969927
3,2.93066157285826
1,2.77561366654027
1,2.72912969232388
7,6.44615493165525
1,2.85313761969927
7,6.16193717371137
7,6.44661479076083
5,3.29711895027449
7,7.79043561417202
10,7.81826960578671
3,3.11389026156637
3,2.88417759864188
10,8.00253847794882
2,2.93066157285826
2,2.93066157285826
10,5.66884631194613
3,3.37464290343348
4,5.39387737077735
4,2.80665364548288
5,2.97887007798225
7,5.95474108108867
4,3.74480520040742
5,3.03636630840738
5,7.29212546814614
8,7.68604304110272
3,2.82902008598124
1,2.82902008598124
4,2.93066157285826
1,2.93066157285826
4,2.93924583594895
1,2.80665364548288
8,6.37231473362333
5,8.02321386626891
3,3.03636630840738
10,6.46706524340059
5,2.78253611176486
2,2.85313761969927
3,2.82902008598124
3,5.8364790169854
3,2.85313761969927
1,3.12360184260244
1,2.93066157285826
10,7.50443054382172
3,2.85313761969927
5,2.8160202179401
1,3.11389026156637
1,2.95477910657629
3,2.85313761969927
4,2.85313761969927
8,3.08912239026202
4,6.11935056350508
3,2.93066157285826
5,2.93066157285826
5,6.29862228860045
3,2.90654403914024
10,7.0975690949292
8,6.16898620726426
8,7.79517682200529
3,2.4157037213706
1,2.75149613282225
2,2.77561366654027
5,3.37464290343348
3,2.77561366654027
6,2.85313761969927
4,2.77561366654027
1,2.77561366654027
1,2.77561366654027
8,8.64299714028709
5,6.33490647423133
1,2.93066157285826
4,2.85313761969927
5,3.45216685659248
3,6.95372371023048
5,3.22417872457558
2,2.77561366654027
8,6.48670636394939
5,5.50274999868995
10,7.60188865119109
1,2.90654403914024
10,8.24311654138043
10,5.67898951070828
10,8.40052239330863
1,2.77561366654027
1,2.94803339693529
1,2.85313761969927
1,2.93066157285826
10,6.16650993616658
7,3.0209223131336
5,3.59827814354143
5,2.93066157285826
4,3.37464290343348
6,2.52750853643594
5,3.19141421472537
5,8.48002707364495
5,2.80521125962702
4,2.6826457181075
3,2.85313761969927
3,6.25200326496218
4,3.71291949845959
8,6.15851095539425
2,2.77561366654027
8,6.19711343943592
2,3.11088325697744
6,5.98814322616732
1,3.11389026156637
3,2.93066157285826
6,5.64056998335498
9,6.59410273659243
5,2.77561366654027
1,2.85313761969927
5,7.21654273897611
5,2.85313761969927
5,8.46234022260386
2,2.87725515341729
6,7.75890444265417
8,7.59616701691125
1,2.82902008598124
4,2.88417759864188
5,6.94838955648342
1,2.90654403914024
10,5.82151866512328
10,8.06904682251115
8,6.07935967046068
5,2.81801126203085
5,2.85313761969927
8,6.5013202074324
1,2.85313761969927
4,2.8160202179401
