"Actual","Predicted"
1,2.91876727222835
10,7.13151805445333
6,7.81822530375733
1,2.97245993034716
5,3.30597218383909
1,2.93991738574238
4,3.13351984154775
3,8.51005634707233
1,2.96106749925642
2,2.79208694194895
3,2.93991738574238
5,6.50602881302509
6,6.52705583522649
1,3.34827241086716
7,5.84792157488288
3,2.91876727222835
7,7.80953456340647
10,8.74858563712599
2,2.93991738574238
5,2.74011368476663
5,7.26853321822934
5,6.67941601484593
3,2.8017650421707
1,3.32712229735312
3,2.91876727222835
3,6.36463190118481
5,3.15466995506179
4,2.88794159352631
5,3.02368430496067
5,3.30513259954957
2,2.91876727222835
1,3.12212741045701
6,3.51136901601969
10,7.34934174197088
10,6.88420741728692
6,2.9936100438612
5,2.96106749925642
4,5.70222137518876
5,7.07751921634295
8,3.02653647059462
10,8.33596217557346
4,3.04946210137938
3,2.70934158736506
1,3.31776656021432
3,2.89612317865015
8,7.7475691839609
8,6.80226786406071
5,3.15082269685879
2,2.97245993034716
8,3.52663771241254
4,2.91876727222835
6,3.05330741092256
3,2.96106749925642
4,2.89626394725342
8,7.85549922607582
2,2.96106749925642
5,3.48433495035071
1,3.29661644670028
5,2.93991738574238
3,2.93991738574238
4,2.96106749925642
1,2.85396372022535
10,8.18800271120373
2,2.86679148001228
1,3.3596648419579
1,2.92852495465164
3,2.93991738574238
1,2.9936100438612
3,2.91876727222835
1,2.99708182884506
4,7.94227568337027
3,7.51670706431517
2,2.80347937303969
2,2.91876727222835
5,5.6430965394178
10,7.61072764321244
4,7.79627753944861
1,3.13351984154775
5,2.82462948655372
10,8.84029599717178
5,6.85737051596585
9,7.22128164854795
8,8.0979663490943
1,2.96106749925642
4,2.96106749925642
8,7.17907669675986
3,2.74685994119428
8,6.98728757790358
3,2.79366557428217
1,2.96106749925642
2,2.80347937303969
6,8.90524442382384
6,7.21177454206819
3,2.93991738574238
1,2.96106749925642
5,3.08186387738088
5,2.90751560974089
1,3.13351984154775
10,7.91585293757166
6,7.39592219157509
5,2.93991738574238
3,7.09293543004886
8,7.26738676182342
5,4.51514385496061
8,7.47701147610219
5,3.12416410440895
8,7.13152916747721
2,2.96106749925642
1,2.97245993034716
1,2.91876727222835
10,7.65751801855818
8,2.77438925748588
4,2.91876727222835
10,8.70946880832698
3,3.15036463524007
5,2.77107759703819
10,6.76324680397626
3,3.13351984154775
5,8.30148755717503
3,2.96106749925642
2,2.90737484113761
8,7.43555512447812
1,3.19068428465043
3,3.03938205587313
7,2.90294404317043
4,2.97245993034716
1,3.35915113516923
1,2.93991738574238
1,2.74685994119428
1,2.96106749925642
8,6.46747676953627
1,2.95130981683312
3,2.93991738574238
10,6.96025073953658
5,2.93991738574238
10,6.71481072508466
1,2.91876727222835
4,2.93991738574238
